id,siret,nom,commune,code_postal,code_insee,adresse,complement_adresse,longitude,latitude,telephone,courriel,site_web,description,source,date_maj,lien_source,horaires_accueil,accessibilite_lieu,reseaux_porteurs
cd35--1500,,Au P'tit Blosneur - Rennes,Rennes,35200,35238,15 Avenue de Pologne,,-1.650471,48.084699,+33952545889,contact@auptitblosneur.fr,https://www.auptitblosneur.fr/,"Conciergerie de quartier, réseau d'entraide et de partage entre habitants du Blosne, Au P'tit Blosneur met à disposition un frigoTroc.
Les habitants peuvent librement y déposer ou récupérer de la nourriture, une démarche solidaire et innovante.
L'association propose aux habitants du Blosne de s'échanger de menus services comme par exemple tondre d'une pelouse, changemer une ampoule, déposer ou prendre des vêtements...
 
L’association Au P’tit Blosneur, créée en février 2016, a pour but d’encourager les échanges et relations entre les habitants du quartier tout en simplifiant leur quotidien.
C’est par une conciergerie solidaire que l’association a débuté son implantation dans le quartier et son ouverture vers les habitants.
L’association a ensuite ouvert un local accessible à tous. Chacun peut proposer une idée, un projet ou participer aux temps forts initiés par d’autres habitants ou par l’association. Chacun est libre d’y venir, qu’il soit adhérent ou non.
Lieu de convivialité, de rencontres et d’échanges d’informations pratiques et de bons plans, l’association entend créer du lien social, de la solidarité et du partage dans un quartier où la population est vieillissante et où le chômage et la pauvreté demeurent.
 ",cd35,2020-07-07,https://annuaire.ille-et-vilaine.fr/organisme/1500-au-ptit-blosneur-rennes,Du lundi au vendredi de 9h30 à 17h,,
cd35--672,,Direction régionale des douanes de la région Bretagne - Rennes,Rennes,35000,35238,8 Cours des Alliés,,-1.676015,48.105033,+33811204444,dr-bretagne@douane.finances.gouv.fr,https://www.douane.gouv.fr:443/,"Ce service est à même de donner des informations sur toute la réglementation douanière (tabac, contrefaçon, contributions indirectes...)Il peut également donner des statistiques sur la concurrence extérieure. Pour une recherche complexe, il est préférable de prendre rendez-vous.
 
La direction régionale des douanes de Bretagne est une direction déconcentrée de la Direction générale des douanes et droits indirects, rattachée au ministère des Finances et des comptes publics.
 
La douane exerce plusieurs missions :
 

une mission de régulation des échanges internationaux et de soutien à la compétitivité des entreprises : la douane sécurise les flux d’importations/exportations et assure leur fluidité en conseillant les opérateurs économiques et en leur proposant des procédures adaptées à leurs besoins.
une mission fiscale, au titre de laquelle elle perçoit :


les accises (impôts indirects) sur les tabacs, les alcools et les produits pétroliers
les droits de douane et la TVA sur les marchandises importées de pays tiers à l’Union européenne
diverses taxes à vocation environnementale (taxe générale sur les activités polluantes) ou sur les transports (taxe à l’essieu, droit de francisation et de navigation)


une mission de lutte contre les fraudes et de protection du territoire : les services douaniers luttent contre les trafics de stupéfiants, de contrefaçons, de cigarettes, d’espèces protégées, contre les transferts illicites de capitaux, etc

 
Les effectifs de la douane en Bretagne :
 
La direction régionale compte 290 agents répartis en deux secteurs d’activité :
 

le secteur des opérations commerciales et de l’administration générale, qui régule le commerce international de marchandises par la gestion et le contrôle des opérations de dédouanement ; il assure également la gestion et le contrôle des contributions indirectes et des fiscalités dont la perception incombe à la douane.
le secteur de la surveillance du territoire et de ses points d’entrée/sortie.

 
L’organisation de la direction régionale des douanes :
 
Outre les services de pilotage implantés au siège de la direction à Rennes, cette dernière compte :
 

5 bureaux de douane :

2 en Ille-et-Vilaine : le bureau principal de Rennes et le bureau de Saint-Malo
1 dans les Côtes-d’Armor : le bureau de Saint-Brieuc
1 dans le Morbihan : le bureau de Lorient
1 dans le Finistère : le bureau principal de Brest
 

7 unités opérationnelles de la surveillance :

3 rattachées à la division de Rennes : les brigades de Rennes, Saint-Brieuc et Saint-Malo
4 rattachées à la division de Brest : les brigades de Brest, Lorient, Quimper et Roscoff",cd35,2020-07-09,https://annuaire.ille-et-vilaine.fr/organisme/672-direction-regionale-des-douanes-de-la-region-bretagne-rennes,"lundi au vendredi : 8h30-12h30, 13h30-17h30.",,
carif-oref--06_16195P,21350238800506,ECOLE ELEMENTAIRE PUBLIQUE PABLO PICASSO,Rennes,35000,35238,13 Rue Philippe Nordmann,,-1.65821,48.107368,,,,,carif-oref,2026-01-20,https://www.intercariforef.org/formations/ecole-elementaire-publique-pablo-picasso/organisme-06_16195P.html,,,
dora--001fd53a-1a21-4e46-8e38-a38f33976cf7,18003606300279,ESRP EPNAK RENNES (ETS PUBLIC NATIONAL A KOENIGSWARTER — EPNAK),Rennes,35000,35238,11 Rue Edouard Vaillant,,-1.693588,48.114988,+33299590220,contact.esrp-rennes@epnak.org,https://formation.epnak.org/rennes/,"**L’EPNAK est un opérateur public national du secteur médico-social** qui gère plus de 50 établissements et services médico-sociaux sur l’ensemble du territoire métropolitain et Guyanais, dont la direction est assurée par un Directeur Général s’appuyant sur des fonctions ressources regroupées dans une direction générale structurée et des Directions Territoriales Opérationnelles.

Pour mener à bien son projet stratégique et sa mission d’inclusion auprès des personnes en situation de handicap, l’EPNAK a été réparti en 7 territoires dont celui du Grand Ouest.

Le territoire EPNAK Grand Ouest comprend aujourd’hui 4 régions : Bretagne, Normandie, Pays de la Loire et Centre Val de Loire.

**En Bretagne,** **le pôle Compétences et Inclusion Professionnelle comprend **:

- **un ESRP régional situé à Rennes ; **


<!-- -->

- **un ESAT Hors-Murs régional ; **


<!-- -->

- **une entreprise adaptée située à proximité de Vannes dans le Morbihan .**


<!-- -->

**L’ESRP **est un établissement et service de la réadaptation professionnelle, il agit pour l’insertion sociale et professionnelle des personnes en situation de handicap au travers d’actions d’orientation, de formation et d’accès à l’emploi.

Son offre est la suivante :

\- Préparatoire Tremplin vers un projet de formation ou vers un emploi ;

\- Préparatoire insertion Français Langue Etrangère (FLE) ;

\- 11 formations certifiantes (niveau 3 à niveau 5) afin d’acquérir les compétences en lien avec un métier, dans les domaines du tertiaire, du numérique et du bâtiment ;

\- Accompagnement à la validation des acquis et de l’expérience (VAE) ;

\- Prestations d’évaluations conseils (formation, insertion professionnelle, médico-psycho-social) ;

\- Sensibilisations sur le champ du handicap à destination des professionnels et des entreprises.

L'EPNAK Bretagne a construit une offre inclusive de type « ESRP Hors-Murs » et a développé différents dispositifs favorisant l’inclusion socio-professionnelle des personnes en situation de handicap :

\- le **dispositif formation accompagnée (DFA),** il a pour objectif de faciliter et de sécuriser les parcours de formation qualifiante et diplômante de personnes en situation de handicap dans des organismes de formation de droit commun.

L’EPNAK participe à la **plateforme de l’emploi accompagné**. Ce dispositif permet de sécuriser l’emploi dans le milieu ordinaire de travail. Il permet également un aménagement du poste de travail.",dora,2026-05-05,https://dora.inclusion.gouv.fr/structures/esrp-epnak-rennes-et,Mo 08:30-17:00;Tu 08:30-17:00;We 08:30-17:00;Th 08:30-17:00;Fr 08:30-17:00,,
emplois-de-linclusion--d06436c3-58f0-4ca8-8e89-83b4550f8ff9,18350913200035,GROUPEMENT D'INTERET PUBLIC MAFFRAIS SERVICES,Rennes,35000,35238,4 Avenue Charles et Raymonde Tillon,,-1.687604,48.12735,,,,,emplois-de-linclusion,2026-01-28,,,,
carif-oref--06_16171P,21350238800985,ECOLE ELEMENTAIRE PUBLIQUE JEAN MOULIN,Rennes,35000,35238,8 Rue de Bourgogne,,-1.706718,48.118117,,,,,carif-oref,2026-01-20,https://www.intercariforef.org/formations/ecole-elementaire-publique-jean-moulin/organisme-06_16171P.html,,,
cd35--1392,,Brin de Soleil - association  au service des proches et familles des personnes incarcérées,Rennes,35000,35238,53 Rue Bigot de Préameneu,Siège,-1.667459,48.095939,+33299534634,contact@brindesoleil-rennes.fr,https://brindesoleil-rennes.fr/,"Brin de soleil est une association au service des proches et familles des personnes incarcérées au centre pénitentiaire pour femmes de Rennes (CPR) et au centre pénitentiaire pour hommes de Rennes-Vezin (CPRV).
Vous souhaitez obtenir des informations pratiques concernant votre proche : permis de visite, parloirs, argent, linge, cantine ou votre hébergement temporaire à Rennes, etc. ?
L'association Brin de Soleil a 3 maisons :

Maison Luciole :

	Maison d’accueil des familles et proches des personnes détenues.
	18 bis rue de Châtillon
	35000 Rennes
	Tél : 02 57 21 14 80
	Ouverte tous les jours de parloirs de 8h15 à 17h (fermée les jeudis)
La maison Luciole se situe dans la cour du centre pénitentiaire pour femmes de Rennes.
	Elle vous permet d’attendre à l’abri l’heure de votre parloir ou de votre unité de vie familiale.
	Les bénévoles de Brin de soleil vous y accueillent tous les jours de parloir, vous pouvez y boire un thé, un café ou un jus de fruit, changer votre bébé, déposer vos affaires à la consigne, obtenir des renseignements pratiques etc …



Maison Ti Tomm
	Maison d’accueil des familles et proches des personnes détenues.
	Rue du Petit Pré
	35 132 Vezin-le-Coquet
	Tél : 02 99 41 93 48
	Ouverte tous les jours de parloirs de 7h30 à 17h (fermée les jeudis et vendredis).

	La maison Ti Tomm se situe en face du centre pénitentiaire pour hommes de Rennes-Vezin.
	Elle vous permet d’attendre à l’abri l’heure de votre parloir ou de votre unité de vie familiale.
	Les bénévoles de Brin de soleil vous y accueillent tous les jours de parloir, vous  pouvez y boire un thé ou un café, changer votre bébé, déposer vos affaires à la consigne, obtenir des renseignements pratiques…
	 
Maison l’Arc-en-ciel :
	Maison d’hébergement des familles et proches des personnes détenues.
	53 rue Bigot de Préameneu
	35000 Rennes
	Tél. au 07 68 16 09 53, avant 13h ou après 18h ou écrivez à hebergement@brindesoleil-rennes.fr
	Métro : Jacques Cartier ou Clemenceau (direction la Poterie)
	ligne 12 : arrêt Bigot de Préameneu (direction la Poterie)

Tarif petit-déjeuner inclus :
13 € pour 1 personne / chambre / nuit + 2 euros par personne supplémentaire.
Gratuit pour les enfants de moins de 7 ans
La maison l’Arc-en-ciel se situe dans le quartier Sud-gare à 20 minutes à pied de la gare de Rennes.
Elle propose, dans une ambiance conviviale et familiale, un hébergement aux personnes venant rendre visite à un proche incarcéré ainsi qu’aux personnes détenues permissionnaires accompagnées d’un proche.
La maison héberge :

 les personnes venant rendre visite à un proche incarcéré aux centres pénitentiaires de Rennes ou de Rennes-Vezin et résidant hors de l’Ille-et-Vilaine,
 les personnes venant assister à un procès et résidant hors de l’Ille-et-Vilaine,
⋅les personnes détenues permissionnaires accompagnées d’un proche.

Attention : l’accueil se fait avant 13 h ou après 18 h.
Capacité d’accueil :
La maison peut héberger, grâce à ses 5 chambres, 12 personnes au maximum.
La maison est organisée pour accueillir les enfants et les bébés.
Deux cuisines et deux salles de séjour permettent aux résidents de prendre leur repas en famille.
La maison dispose d’une buanderie.
Un petit jardin agrémente également les conditions de séjour. 
Les animaux sont interdits.
Le respect par chacun des règles de vie de la maison garantit le bien-être de tous.",cd35,2025-01-30,https://annuaire.ille-et-vilaine.fr/organisme/1392-brin-de-soleil-association-au-service-des-proches-et-familles-des-personnes-incarcerees,,,
emplois-de-linclusion--c180d1a8-add5-40b4-8bed-1a54e3a01adb,32478742300031,CENTRE D'INFORMATION DES FEMMES,Rennes,35000,35238,21 Rue de la Quintaine,,-1.686076,48.114624,,,,,emplois-de-linclusion,2026-05-05,https://emplois.inclusion.beta.gouv.fr/prescribers/3353/card,,,['cidff']
dora--0ee7e651-ae11-4059-a6c9-56e5e5dcd1de,34025814400260,INSTITUT BRETON D'EDUCATION PERMANENTE IBEP,Rennes,35000,35238,4 Rue Micheline Ostermeyer,,-1.714073,48.111728,,,,,dora,2022-03-10,https://dora.inclusion.gouv.fr/structures/institut-breton-dedu,,,
dora--818f2f1a-1400-462b-84cf-128fb043512b,37880168200105,TRIBORD 35,Rennes,35000,35238,le Grand Breil,,-1.717014,48.130322,+33647726527,sbrune@e-tribord.com,https://e-tribord.com/,"Entreprise d'insertion spécialisée dans le secteur de l'environnement et de la gestion des déchets, TRIBORD exerce ses activités sur plusieurs territoires situés sur la Bretagne et la Loire-Atlantique.

Sur l'Ille et Vilaine, les activités proposées aux salariés en parcours d'insertion sont les suivantes :

- Collecte de déchets (végétaux et ménagers)

- Gestion de déchèteries

- Lavage de véhicules de collecte PL (travail de nuit)


<!-- -->

L'activité s'étend exclusivement sur le territoire de Rennes Métropole.",dora,2025-01-22,https://dora.inclusion.gouv.fr/structures/tribord-35,,,['ei']
ma-boussole-aidants--30307,40011181100032,Centre Local d'Information et de Coordination (CLIC) Alli'âges - Antenne de Vern Sur Seiche,Vern-sur-Seiche,35770,35352,22 Rue de Châteaubriant,,-1.601494,48.044569,+33299773513,accueil@clic-alliages.fr,https://www.clic-alliages.fr/,"La MDA regroupe en un seul lieu les services dédiés aux personnes âgées, aux personnes en situation de handicap et à leurs aidants. Elle peut être un guichet d’accueil commun à la MDPH et aux services autonomie du Conseil départemental. En tant qu’aidant, vous pouvez y bénéficier d’une information complète sur les dispositifs existants (APA, PCH, aides techniques), d’un accompagnement à l’élaboration du plan d’aide, et d’un suivi coordonné. Certaines MDA proposent aussi des permanences de professionnels (assistants sociaux, ergothérapeutes, conseillers autonomie) pour vous guider dans les démarches personnalisées.",ma-boussole-aidants,2025-09-16,https://maboussoleaidants.fr/mes-solutions/maison-departementale-autonomie-mda/35/30307,,,['maison-departementale-de-lautonomie']
emplois-de-linclusion--927bed31-8083-47a2-910c-2847f256bb50,41375123100049,AJIENVIRONNEMENT,Noyal-Châtillon-sur-Seiche,35230,35206,10 Rue du Comte de Dion,Za de la Touche Tizon,-1.703311,48.052654,+33299673830,contact@ajienvironnement.fr,https://www.ajienvironnement.com/,"Implantée à Noyal Châtillon sur Seiche au sud de la ville de Rennes en bordure de la route Rennes/Chartres de Bretagne, depuis plus de vingt ans, l'AJIENVIRONNEMENT intervient auprès des particuliers, des entreprises, des collectivités pour des travaux d'aménagement de jardins et d'entretien d'espaces verts.
Elle fait partie de l'Economie Sociale et Solidaire et accueille, pour composer ses équipes, des salariés en parcours vers l'emploi. 
Nos chefs d'équipes sont des paysagistes professionnels formés et expérimentés dans les travaux d'aménagement, d'entretien des espaces verts et de gestion différenciée des espaces naturels.
Nos collaborateurs en emploi salarié sont en situation réelle de chantier, avec tout ce que cela réclame de capacités d'adaptation, de réaction et d'initiative. Ils acquièrent ainsi des compétences et des savoir-être qui sont destinés à donner un élan supplémentaire à leur trajectoire personnelle vers l'emploi et l'insertion sociale.",emplois-de-linclusion,2025-09-17,https://emplois.inclusion.beta.gouv.fr/company/7502/card,,,['ei']
dora--2ccd917e-ce78-4d38-9bd7-9ab3d2a78ffd,52182610700018,MSA DES PORTES DE BRETAGNE,Bruz,35170,35047,Rue Charles Coude,LA PORTE DE KER LANN,-1.741514,48.05526,+33299018080,contact@portesdebretagne.msa.fr,https://portesdebretagne.msa.fr/lfp,"La MSA est le deuxième régime de protection sociale en France avec près de 26,8 milliards d’euros de prestations versées pour 5,6 millions de bénéficiaires. Le territoire d’action de la MSA Portes de Bretagne représente 228 960 assurés et 917 millions d’euros de prestations versées.<br>

La MSA couvre l’ensemble de la population agricole et des ayants droit : non salariés (exploitants, employeurs de main d’œuvre) et salariés (d’exploitation, d’entreprises, de coopératives agricoles et d’organismes professionnels agricoles).

<br>

Elle est leur interlocuteur unique et gère leur protection sociale de façon globale. Elle leur verse toutes les prestations auxquelles ils ont droit : prestations familiales, santé, retraite… et elle assure également le recouvrement des cotisations.

<br>

Au-delà de la couverture légale, la MSA mène des actions à caractère sanitaire et social. Elle prend également en charge la médecine du travail et la prévention des risques professionnels.

<br>

Cette organisation en guichet unique facilite la vie quotidienne des assurés, simplifie leurs démarches et permet à la MSA de mieux les connaître et de leur proposer une prise en charge personnalisée et adaptée à leur situation.<br>

En outre, acteur reconnu sur les territoires, la MSA met en oeuvre diverses offres et services accessibles à l’ensemble des populations rurales, qui viennent compléter la protection sociale et créer de l’animation ainsi que du lien social dans le monde rural.",dora,2025-06-13,https://dora.inclusion.gouv.fr/structures/msa-des-portes-de-br,,,['mutualite-sociale-agricole']
ma-boussole-aidants--31358,52391091700013,Centre Local d’Information et de Coordination (CLIC) Noroit - Permanence La Chapelle Chaussée,La Chapelle-Chaussée,35630,35058,14 Rue du Lavoir,,-1.853583,48.272809,+33299354952,contact@clic.noroit.fr,https://www.clic-noroit.fr/,"La MDA regroupe en un seul lieu les services dédiés aux personnes âgées, aux personnes en situation de handicap et à leurs aidants. Elle peut être un guichet d’accueil commun à la MDPH et aux services autonomie du Conseil départemental. En tant qu’aidant, vous pouvez y bénéficier d’une information complète sur les dispositifs existants (APA, PCH, aides techniques), d’un accompagnement à l’élaboration du plan d’aide, et d’un suivi coordonné. Certaines MDA proposent aussi des permanences de professionnels (assistants sociaux, ergothérapeutes, conseillers autonomie) pour vous guider dans les démarches personnalisées.",ma-boussole-aidants,2025-09-12,https://maboussoleaidants.fr/mes-solutions/maison-departementale-autonomie-mda/35/31358,,,['maison-departementale-de-lautonomie']
finess--350043865,77559092000507,ETABLISSEMENT ET SERVICE D'AIDE PAR LE TRAVAIL UTOPI,Saint-Jacques-de-la-Lande,35136,35281,9 Boulevard de la Haie des Cognets,,-1.728293,48.084751,+33299351787,,,L’Établissement et Service d’Accompagnement par le Travail (ESAT) est une structure qui permet aux personnes en situation de handicap d’exercer une activité professionnelle tout en bénéficiant d’un soutien médico-social et éducatif dans un milieu protégé. Cette structure accueille des personnes qui n’ont pas acquis assez d’autonomie pour travailler en milieu ordinaire ou en entreprise.,finess,2024-10-16,,,,['esat']
finess--350006557,77559148000147,ETABLISSEMENT ET SERVICE D'AIDE PAR LE TRAVAIL,Rennes,35000,35238,44 Rue des Veyettes,,-1.631344,48.095943,+33299841002,,,L’Établissement et Service d’Accompagnement par le Travail (ESAT) est une structure qui permet aux personnes en situation de handicap d’exercer une activité professionnelle tout en bénéficiant d’un soutien médico-social et éducatif dans un milieu protégé. Cette structure accueille des personnes qui n’ont pas acquis assez d’autonomie pour travailler en milieu ordinaire ou en entreprise.,finess,2017-09-11,,,,['esat']
dora--4d8bb0f2-c30b-4bdb-bf28-f8fc9b102f78,77567227237944,UNITE LOCALE RENNES (CROIX ROUGE FRANCAISE — CRF),Rennes,35000,35238,4 Rue du Breil,,-1.634902,48.09605,,,,,dora,2025-10-07,https://dora.inclusion.gouv.fr/structures/unite-locale-rennes-,,,
dora--68351730-5ed3-4e0d-a3dc-c98bb2609753,82422814201783,AFPA Rennes,Rennes,35000,35238,6 Avenue du Haut Sancé,,-1.637489,48.100873,+33625262869,stephane.andre@afpa.fr,https://www.afpa.fr/,,dora,2024-06-25,https://dora.inclusion.gouv.fr/structures/andre-stephane-afpa,,,['afpa']
emplois-de-linclusion--3753f064-449d-4ebe-b1a5-bf9c8e5c581b,93104768200014,Pain et partage Rennes,Pacé,35740,35210,6 Boulevard du Scorff,,-1.759297,48.140754,+33491026666,c.pagliai@bou-sol.eu,,"Membre du réseau Bou’Sol, « Pain et Partage Rennes », conventionnée Entreprise d’Insertion, proposera dès février 2025, la production d’un pain de qualité, certifié bio et issu de filières locales, à destination des acteurs et établissements de la restauration collective notamment les établissements scolaires.

Venez rejoindre nos équipes dans le cadre d’un parcours d’insertion par l’activité économique, pour vous engager dans une démarche de professionnalisation dans les métiers de la boulangerie et de la logistique.",emplois-de-linclusion,2026-04-23,https://emplois.inclusion.beta.gouv.fr/company/12811/card,,,['ei']
mediation-numerique--Coop-numérique_9b3f2f85-46a9-4d4a-8364-c831df7d5745__dora_dora--7bfda46e-c738-41d6-a61c-03cc01b44665,,LES AMITIES SOCIALES,Rennes,35000,35238,28 Rue de Brest,,-1.692285,48.112795,,,,,mediation-numerique,2026-06-02,https://cartographie.societenumerique.gouv.fr/cartographie/Coop-numérique_9b3f2f85-46a9-4d4a-8364-c831df7d5745__dora_dora--7bfda46e-c738-41d6-a61c-03cc01b44665/details,,,
cd35--1525,,Multi-accueil public - CIAS - Vezin-le-Coquet,Vezin-le-Coquet,35132,35353,7bis Rue de Rennes,,-1.75563,48.119433,+33299263750,mae.vezin@cias-ouest-rennes.fr,https://www.cias-ouest-rennes.fr/pole/petite-enfance/multi-accueil,"Les établissements ou services « multi -accueil » associent différentes formules d’accueil : accueil à temps partiel, accueil ponctuel ou en urgence, ou crèche / halte-garderie et crèche familiales
L’objectif des multi-accueil est d’apporter la plus grande souplesse possible des solutions d’accueil qui sont proposées aux parents.
En permettant de combiner accueil collectif et accueil familial, ils répondent également à des besoins d’accueil à des horaires atypiques (fins de semaines, nuit). 
 
Le CIAS à l'Ouest de Rennes gère pour les communes de Bréal sous Montfort, Chavagne, Cintré, Mordelles, Le Rheu, Saint Gilles et Vezin-le-Coquet un multi-accueil de 72 places répartis sur 3 sites : Le Rheu, Mordelles et Vezin-le-Coquet. 
Présentation du Multi-accueil de Vezin-le-Coquet (12 places) :
Le multi-accueil fonctionne sous la responsabilité d'une éducatrice de jeunes enfants et est animé par des professionnels de la petite enfance : auxiliaires de puériculture.
Les inscriptions s'effectuent sur place ou en ligne sur le site : http://www.cias-ouest-rennes.fr
La tarification varie en fonction des ressources de la famille et du nombre d'enfants à charge.
Il existe trois sortes de modalités d'accueil :
- L'accueil régulier : Lorque les besoins sont connus à l'avance et sont récurrents, y compris les plannings variables. Un contrat de présence est établi avec les parents sur la base d'un nombre d'heures mensuelles.
- L'accueil occasionnel : Lorsque les besoins sont connus à l'avance, sont ponctuels et ne sont pas récurrents. Un contrat de présence mensuel est établi avec les parents en fonction des places disponibles.
 - L'accueil d'urgence : l'accueil est exceptionnel et les les besoins ne peuvent pas être anticipés (entretien d'embauche, hospitalisation, assistante maternelle malade...). Un contrat de présence est établi avec les parents en fonction des places disponibles.
Sont accueillis en priorité les enfants de 3 mois à 4 ans.
Le multi-accueil de Vezin-le-Coquet est fermé pendant 3 semaines au mois d'août et une semaine à chaque vacances scolaires.
Pour inscrire son enfant dans le Multi-accueil, il faut résider sur une des communes du territoire du CIAS de l'Ouest de Rennes.",cd35,2020-06-18,https://annuaire.ille-et-vilaine.fr/organisme/1525-multi-accueil-public-cias-vezin-le-coquet,Lundi au Vendredi 8h à 18h30,,
cd35--1952,,Espace-jeux - Les Petits Bouts - Montgermont,Montgermont,35760,35189,Rue du Manoir,,-1.715395,48.156231,,,,"Les espaces-jeux sont des lieux d'accueil collectif de proximité, ouverts à la demi-journée, pour les enfants de moins de 3 ans, accompagnés de leur adulte référent (parent, grand-parentn assistante maternelle, assistant familial, ...). Il ne s'agit pas d'un mode de garde, mais d'un lieu où l'enfant évolue sous le regard de l'adulte référent qui en est responsable et qui l'accompagne dans ses découvertes. L'enfant, peut, ainsi, jouer au contact d'autres enfants dans un espace adapté et sécurisé, participer à des activités diverses : jeux libres, activités manuelles, ateliers de motricité, éveil musical, sorties...
L'espace-jeux est ainsi destiné à :
- favoriser la socialisation, l'épanouissement et le développement global du jeune enfant
- proposer un lieu d'échanges pour les adultes, qui se rencontrent et partagent leurs experiences",cd35,2020-02-06,https://annuaire.ille-et-vilaine.fr/organisme/1952-espace-jeux-les-petits-bouts-montgermont,,,
cd35--2778,,Centre Communal d’Action Sociale de Clayes - CCAS,Clayes,35590,35081,Place de la Mairie,,-1.853641,48.176333,+33299612030,mairie@clayes.fr,,"Le CCAS anime une action générale de prévention et de développement social dans la commune en liaison avec les institutions publiques et privées.

A ce titre, il développe différentes activités et missions légales obligatoires : participation, pré-instruction et avis du CCAS sur les dossiers d’aide sociale, domiciliation des personnes sans domicile stable si lien avec la commune, analyse des besoins…
 
Le CCAS développe également des actions facultatives directement orientées vers les populations concernées.
 
Le CCAS/CIAS se mobilise dans les principaux champs suivants :

- lutte contre l’exclusion (en particulier, aide alimentaire)
- services d’aide à domicile,
- prévention et animation pour les personnes âgées,
- gestion d’établissements d’hébergement pour personnes âgées,
- soutien au logement et à l’hébergement,
- petite enfance, enfance/jeunesse,
- soutien aux personnes en situation de handicap.",cd35,2020-07-01,https://annuaire.ille-et-vilaine.fr/organisme/2778-centre-communal-daction-sociale-de-clayes-ccas," Mardi, Jeudi, Vendredi: 14h-18h  Mercredi : 9h-12h30 Samedi : 9h-12h. ",,['ccas-cias']
cd35--663,,Consultation anti-tabac - Centre hospitalier universitaire Pontchaillou - Rennes,Rennes,35000,35238,2 Rue Henri Le Guilloux,,-1.693679,48.11878,+33299283710,tabacologie@chu-rennes.fr,https://www.chu-rennes.fr/,"Consultation de tabacologie, d' Aide au sevrage tabagique. accompagnement personnalisé et individualisé. Entretien individuel avec les infirmières ou médecins. Possibilité d'entretiens avec psychologue et/ou diététicienne.
 Consultation lundi au vendredi de 9h à 17h  
Prise de RDV du lundi au mercredi de 9h00 à 17h",cd35,2020-02-06,https://annuaire.ille-et-vilaine.fr/organisme/663-consultation-anti-tabac-centre-hospitalier-universitaire-pontchaillou-rennes,consultation lundi au vendredi de 9h à 17h,,
cd35--1405,,Service d'aide et d'accompagnement à domicile - CCAS RENNES Centre Nord,Rennes,35000,35238,1 Rue du Griffon,,-1.683304,48.111077,+33223622040,dpag-saad-centre-nord@ccasrennes.fr,,"Le SAAD Centre Nord se situe, 1 rue du Griffon à Rennes. Il propose :
- un service d'aide à domicile  tél : 02 23 62 20 40.
- un service de soins infirmiers tél : 02 23 62 20 41
Le service prestataire d'aide et d'accompagnement à domicile du CCAS s'adresse aux personnes âgées rennaises de plus de 60 ans qui ont besoin d'une aide pour :
- des actes essentiels de la vie (aide à la toilette, à la prise des repas, à l'habillage),
- des activités domestiques (entretien du logement,du linge, courses, préparation du repas),
- des activités sociales et relationnelles.
Il s'adresse également aux personnes handicapées (plus de 80%) de moins de 60 ans, pour des activités domestiques .",cd35,2021-02-08,https://annuaire.ille-et-vilaine.fr/organisme/1405-service-daide-et-daccompagnement-a-domicile-ccas-rennes-centre-nord,Interventions 7 jours/7,,
cd35--11,,Association l'autre regard - Rennes,Rennes,35000,35238,2 Square de la Rance,,-1.68101,48.118251,+33299316343,accueil@lautre-regard.asso.fr,http://www.lautre-regard.asso.fr/,"L'Autre regard est une association adhérente à la maison associative de la santé tél. 02 99 53 48 82 et à la fédération nationale des associations d'ex-patients relevant de la psychiatrie (FNAPSY).
L'association propose des loisirs à des personnes de plus de 18 ans, éprouvant des difficultés de communication ou souffrant de mal-être, de solitude, d'inactivité ou suivies par des équipes de santé mentale.
Objectifs de l'Autre regard : permettre à ces personnes de se structurer, de réorganiser leur vie par des activités régulières, de se créer un réseau relationnel, d'aller vers une plus grande autonomie.
Activités proposées :
1] un accueil permettant échanges et informations,
2] des ateliers d'expression : dessin, peinture, théâtre, 
3] des ateliers d'apprentissage : français, anglais, initiation à la bureautique, multimédia, 
4] diverses activités : gym-relaxation, jeux de société, arts plastiques, ping-pong. 
Accueil de jour :
Accueille 20 personnes à partir de 18 ans ayant un handicap psychique (période d'essai de 2 à 3 semaines).
Permanences d'accueil de septembre à juin : lundi 12-14h, mardi 14-16h, jeudi 10-12h, vendredi 14-18h; en juillet et aout consulter l'association.
 ",cd35,2020-02-05,https://annuaire.ille-et-vilaine.fr/organisme/11-association-lautre-regard-rennes,Lundi : 13H-15H; Mardi : 14H-16H; Jeudi : 10H-12H ; Vendredi : 14H-18H,,
