X,Y,objectid,nomstr,adr,ville,cp,web,tel,mail,equip,statut,nbani,jrhrouv,tarif,acc,acclib,deptech,rechemp,cpbur,cpweb,fabnum,demdemat,atcultnum,accindi,acccoll,createur,date_creation,editeur,der_date_edit,etiserv,etiacc,source,wifi,actj,actsen,actrechemp,actretempfem,actpersetr,acctspublic,cdag,etiact,globalid,idet,olundi,omardi,omercredi,ojeudi,ovendredi,osamedi,odimanche,hlundm,hlunfm,hlundam,hlunfam,hmardm,hmarfm,hmardam,hmarfam,hmerdm,hmerfm,hmerdam,hmerfam,hjeudm,hjeufm,hjeudam,hjeufam,hvendm,hvenfm,hvendam,hvenfam,hsamdm,hsamfm,hsamdam,hsamfam,hdimdm,hdimfm,hdimdam,hdimfam,hvac,parc_acces,parc_diag,parc_sensib,parc_assist,parc_former,parc_orient
353311.538000072,6786650.95070118,383,Bibliothèque municipale Triangle,3 boulevard de yougoslavie,RENNES,35200,http://www.bibliotheques.rennes.fr,0223622693,bm@ville-rennes.fr,,Bibilothèque,0,,,,1,,,,1,,,,1,,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétence de base internet,Individuel,DPT35,,,,,,,,7,,9f91cc72-b76b-4148-8348-bb94cee7d4d2,EN-256-7-35200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349637.73020007,6790568.42880117,384,Bibliothèque municipale Villejean,43 cours john fitzgerald kennedy,RENNES,35000,http://www.bibliotheques.rennes.fr,0223622632,bm@ville-rennes.fr,,Bibilothèque,0,,,,1,,,,1,,,,1,,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétence de base internet,Individuel,DPT35,,,,,,,,7,,0c7495f6-8377-4488-adc9-c50ba4ba2198,EN-255-7-35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353181.601200068,6790900.70290116,385,Espace Numérique - ESC Maurepas,11 C place du Gros Chêne,RENNES,35700,https://metropole.rennes.fr/organisme/espace-numerique-esc-maurepas-6414,0299274830,numerique.esc@ccasrennes.fr,"2 PC portables, 1 imprimante",Collectivité publique,1,,Gratuit,"Bus C5, arrêt ""Gros Chêne""",1,0,0,0,0,0,1,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Aide aux démarches administratives dématérialisées,Individuel et Collectif,,1,0,0,0,,0,1,7,,f8949336-3f69-482c-b593-ac18b9d59f4e,EN-481-7-35700,0,0,1,1,0,0,0,,,,,,,,,09:00:00,12:00:00,,,,,14:00:00,17:00:00,,,,,,,,,,,,,0,1,1,1,1,1,1
351633.103300067,6787170.80400117,386,Espace Numérique - ESC Aimé Césaire / Champs Manceaux,15 rue Louis et René Moine,RENNES,35200,https://metropole.rennes.fr/organisme/espace-social-culturel-aime-cesaire-6270,0223622176,numerique.esc@ccasrennes.fr,"3 PC portables, 1 imprimante / scanner, 1 borne multi-services pour utilisateurs autonomes (CAF, Pôle Emploi, CPAM...)",Collectivité publique,1,,Gratuit,"Bus C3, arrêt ""Champs Manceaux""",1,0,0,0,0,0,1,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Aide aux démarches administratives dématérialisées,Individuel et Collectif,,1,0,0,0,,0,1,7,,56bb90cb-f158-41de-95cc-ef6e9e9adecf,EN-482-7-35200,1,0,1,1,0,0,0,,,14:00:00,17:00:00,,,,,09:00:00,12:00:00,,,,,14:00:00,17:00:00,,,,,,,,,,,,,0,1,1,1,1,1,1
349649.620000067,6790580.30000116,388,Espace Ressource Emploi - Villejean,42 cours Président John Fitzgerald Kennedy,RENNES,35000,https://metropole.rennes.fr/organisme/espace-ressources-emploi-rennes-villejean-969,0223468510,m.rondeau@ccasrennes.fr,,Collectivité publique,1,,Gratuit,"Métro ligne A direction ""Kennedy"", arrêt ""Kennedy"" (terminus).",1,0,1,0,0,0,0,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi,Individuel et Collectif,,0,0,0,1,,0,0,7,Demandeurs d'emploi,5cd37fc5-d820-411c-8bca-a91186bfdda4,EN-485-7-35000,1,1,1,1,1,0,0,,,14:00:00,17:00:00,,,14:00:00,17:00:00,09:00:00,12:00:00,,,,,14:00:00,17:00:00,,,14:00:00,17:00:00,,,,,,,,,0,1,0,1,0,0,1
353135.50230007,6790835.20430116,389,Espace Ressource Emploi - Maurepas,3 boulevard Emmanuel Mounier,RENNES,35700,https://metropole.rennes.fr/organisme/espace-ressources-emploi-rennes-maurepas-1462,0299785563,c.gasnier@ccasrennes.fr,"4 PC fixes + 1 PC portable, 1 imprimante / scanner",Collectivité publique,1,,Gratuit,"Ligne de bus C5, arrêt ""Volney""",1,0,1,0,0,0,0,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi,Individuel et Collectif,,0,0,0,1,,0,0,7,Demandeurs d'emploi,7259143e-ae3d-4bdf-9638-fd5dc8347052,EN-486-7-35700,0,1,1,1,1,0,0,,,,,,,14:00:00,17:00:00,09:00:00,12:00:00,14:00:00,17:00:00,,,14:00:00,17:00:00,,,14:00:00,17:00:00,,,,,,,,,0,1,0,0,0,0,1
350471.301400068,6788757.30330117,390,Espace Ressource Emploi - Cleunay,25 rue Noël Blayau,RENNES,35000,https://metropole.rennes.fr/organisme/espace-ressources-emploi-rennes-cleunay-6145,0299354190,d.jerome@ccasrennes.fr,3 PC fixes + 1 imprimante  / scanner + une imprimante couleur,Collectivité publique,1,,Gratuit,"Ligne de bus 9, arrêt ""Voltaire""",1,0,1,0,0,0,0,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi,Individuel et Collectif,,0,0,0,1,,0,0,7,Demandeurs d'emploi,448818f5-f732-443a-8962-70746717a82a,EN-487-7-35000,1,1,1,1,1,0,0,,,14:00:00,17:00:00,,,14:00:00,17:00:00,09:00:00,12:00:00,,,,,14:00:00,17:00:00,,,14:00:00,17:00:00,,,,,,,,,0,1,0,0,0,0,1
352179.003800067,6786560.90430117,391,Espace Ressource Emploi - Sud / Carrefour 18,7 rue d'Espagne,RENNES,35000,https://metropole.rennes.fr/organisme/espace-ressources-emploi-sud-rennes-1463,0299421773,j.audran@ccasrennes.fr," PC fixes, 1 imprimante / scanner",Collectivité publique,1,,Gratuit,"Métro ligne A, arrêt ""Henri Fréville""",1,0,1,0,0,0,0,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi,Individuel et Collectif,,0,0,0,1,,0,0,7,Demandeurs d'emploi,fa3b7bb7-173c-4183-be58-f751cbeff6e3,EN-488-7-35000,1,1,1,1,0,0,0,09:00:00,12:00:00,,,,,14:00:00,17:00:00,,,14:00:00,17:00:00,,,14:00:00,17:00:00,,,,,,,,,,,,,0,1,0,0,0,0,1
362851.800900064,6791118.90430116,396,PAE,16 Place de la Mairie,ACIGNE,35690,https://www.ville-acigne.fr/module-pagesetter-viewpub-tid-9-pid-235.html,0299043001,pae@ville-acigne.fr,2 PC avec Internet,Collectivité publique,1,,Gratuit,,1,0,1,1,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Compétences bureautiques - Aide aux démarches administratives dématérialisées,Individuel,,0,1,0,0,,0,1,7,Jeunes,5b66f394-2a77-4bf3-9e94-aa99b56b8c5a,EN-512-7-35690,1,1,1,1,1,0,0,08:30:00,12:30:00,13:30:00,17:30:00,08:30:00,12:30:00,13:30:00,17:30:00,08:30:00,12:30:00,13:30:00,17:30:00,08:30:00,12:30:00,13:30:00,17:30:00,08:30:00,12:30:00,13:30:00,17:30:00,,,,,,,,,0,0,0,0,0,0,0
350471.301400068,6788757.30330117,397,Espace Numérique - ESC Cleunay,25 Rue Noël Blayau,RENNES,35000,https://www.espacenumeriqueesc.fr/,0299354190,numerique.esc@ccasrennes.fr,"1 PC portable, 1 imprimante / scanner, 1 borne multi-services pour utilisateurs autonomes (CAF, Pôle Emploi, CPAM...)",Collectivité publique,1,,Gratuit,"Ligne de bus 9, arrêt ""Voltaire""",1,0,0,0,0,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,0,0,,0,1,7,,0de2bbf1-df16-4b68-8c93-3cf0575e6516,EN-484-7-35000,0,0,1,1,0,0,0,,,,,,,,,,,14:00:00,17:00:00,09:00:00,12:00:00,,,,,,,,,,,,,,,0,1,1,1,1,1,1
346103.001700071,6779831.1001012,399,CCAS - La plume - Aide Rédactionnelle - Espace Simone Veil,8 rue des planches,BRUZ,35170,https://www.ville-bruz.fr/ma-ville/action-sociale/,0299571247,ccas@ville-bruz.fr,2 PC - scanner - Imprimante,Collectivité publique,2,,Gratuit,,1,0,0,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Aide aux démarches administratives dématérialisées,Individuel,,1,0,0,0,,0,1,7,,7606abcd-9ef0-460b-a420-fdc3c2a913dd,EN-517-7-35170,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,09:30:00,12:00:00,,,,,,,,,,,1,1,0,0,0,0,0
353373.901400069,6786664.70250118,400,Espace Numérique - ESC Blosne,7 boulevard de Yougoslavie,RENNES,35200,https://www.espacenumeriqueesc.fr/,0223622600,numerique.esc@ccasrennes.fr,"3 PC portables, 1 imprimante / scanner",Collectivité publique,1,,Gratuit,"Métro ligne A, arrêts ""Triangle"" ou ""Le Blosne""",1,0,0,0,0,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,0,0,,0,1,7,,65287b93-ee05-4bb6-9dc0-89001599cfd7,EN-480-7-35200,1,1,0,1,0,0,0,09:00:00,12:00:00,,,,,14:00:00,17:00:00,,,,,09:00:00,12:00:00,,,,,,,,,,,,,,,0,1,1,1,1,1,1
346103.001700071,6779831.1001012,401,CCAS - Permanence Numérique - Espace Simone Veil,8 rue des planches,BRUZ,35170,https://www.ville-bruz.fr/ma-ville/action-sociale/,0299571247,ccas@ville-bruz.fr,1 PC - scanner - Imprimante,Collectivité publique,1,,Gratuit,,1,1,0,1,1,0,1,1,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel,,1,0,0,0,,0,1,7,,34290c7f-9761-4541-bbf6-57f003dd9d5d,EN-518-7-35170,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,09:30:00,12:00:00,,,,,,,,,,,1,1,0,0,0,0,0
357679.503900067,6789873.90080117,402,Mairie - Espace citoyens,1 esplanade de l'Hôtel de Ville,CESSON-SEVIGNE,35510,https://www.ville-cesson-sevigne.fr/lespace-citoyen.html,0299835200,mairie@ville-cesson-sevigne.fr,1 PC avec Internet,Collectivité publique,1,,gratuit,,1,0,0,0,0,0,0,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre,Individuel,,1,0,0,0,,0,1,7,,e682ec21-6188-4e7b-98c7-38d8c445beb2,EN-519-7-35510,1,1,1,1,1,1,0,08:30:00,12:00:00,13:00:00,17:30:00,,,13:00:00,17:30:00,08:30:00,12:00:00,13:00:00,17:30:00,08:30:00,12:00:00,13:00:00,17:30:00,08:30:00,12:00:00,13:00:00,16:00:00,09:00:00,12:00:00,,,,,,,0,1,0,0,0,0,0
355112.603900068,6797011.20350114,403,PAE,28 avenue d'Armorique,BETTON,35830,https://www.betton.fr/accueil/guide-pratique/337-101/paepoint-accueil-emploi-betton-chevaigne,0299551010,pae@betton.fr,2 PC  avec Internet,Collectivité publique,2,,Gratuit,,1,0,1,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Aide aux démarches administratives dématérialisées,Individuel,,1,1,0,1,,0,1,7,Jeunes - Demandeurs d'emploi,95934716-483a-4a13-a82c-ecf3c2193717,EN-527-7-35830,1,1,1,1,1,0,0,08:30:00,12:30:00,,,08:30:00,12:30:00,14:00:00,17:00:00,10:00:00,12:00:00,,,08:30:00,12:30:00,14:00:00,17:00:00,08:30:00,12:30:00,,,,,,,,,,,1,1,0,0,0,0,0
341794.001500074,6791736.10360116,404,CCAS,1 place de l'hôtel de ville,L'HERMITAGE,35590,https://www.ville-lhermitage.fr/,0299786668,pae@ville-lhermitage.fr,2 PC avec Internet - imprimante - scnanner,Collectivité publique,1,,Gratuit,,1,0,1,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Aide aux démarches administratives dématérialisées,Individuel,,0,0,0,0,,0,1,7,,b62c7017-b9c8-4c91-a44a-5255cbf7b8f1,EN-529-7-35590,0,1,0,1,1,0,0,,,,,09:00:00,12:00:00,,,,,,,09:00:00,12:00:00,,,09:00:00,12:00:00,,,,,,,,,,,0,1,0,0,0,0,0
349649.620000067,6790580.30000116,405,Espace Numérique - ESC Villejean,42 cours Président John Fitzgerald Kennedy,RENNES,35000,https://www.espacenumeriqueesc.fr/,0223468510,numerique.esc@ccasrennes.fr,"3 PC portables, 1 imprimante / scanner, 1 borne multi-services pour utilisateurs autonomes (CAF, Pôle Emploi, CPAM...)",Collectivité publique,1,,Gratuit,"Métro ligne A direction ""Kennedy"", terminus ""Kennedy""",1,0,0,0,0,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,0,0,,0,1,7,,30f94118-c3bc-443a-98a9-964f84d5bef2,EN-479-7-35000,1,1,0,0,1,0,0,09:00:00,12:00:00,,,,,14:00:00,17:00:00,,,,,,,,,09:00:00,12:00:00,,,,,,,,,,,0,1,1,1,1,1,1
341794.001500074,6791736.10360116,406,PAE l'Hermitage - La Chapelle Thouarault,1 place de l'hôtel de ville,L'HERMITAGE,35590,https://www.ville-lhermitage.fr/point-accueil-emploi/,0299786668,pae@ville-lhermitage.fr,2 PC avec Internet - imprimante - scnanner,Collectivité publique,1,,Gratuit,,1,0,1,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Aide aux démarches administratives dématérialisées,Individuel,,0,0,0,1,,0,0,7,Demandeurs d'emploi,dc75a834-6bd1-49a8-8a88-61ed980ee661,EN-530-7-35590,0,1,0,1,1,0,0,,,,,09:00:00,12:00:00,,,,,,,09:00:00,12:00:00,,,09:00:00,12:00:00,,,,,,,,,,,0,1,0,0,0,0,0
356258.601100064,6800264.70320114,407,Mairie,7 rue de la Mairie,CHEVAIGNE,35250,http://www.ville-chevaigne.fr,0299558217,info@ville-chevaigne.fr,Internet libre en WiFi,Collectivité publique,0,,Gratuit,,0,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,,,,1,0,0,0,,0,0,7,,e1e48e60-e952-4867-b92e-06c3173905a4,EN-531-7-35250,1,1,1,1,1,0,0,09:00:00,12:30:00,,,09:00:00,12:30:00,16:00:00,18:45:00,09:00:00,12:30:00,,,09:00:00,12:30:00,,,09:00:00,12:30:00,,,,,,,,,,,0,0,0,0,0,0,0
343253.901000072,6788525.90130117,409,Espace jeunesse Léo Lagrange - Le Quai,11 rue du Docteur Wagner,LE RHEU,35650,https://www.lerheu.fr/point-d-interet/espace-jeunesse-le-quai/,0299609945,lerheu.secretariat@leolagrange.org,7 PC linux avec Internet - imprimante - scanner,Structure associative,1,,3€ Adhésion,,1,1,1,1,1,1,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Recherche d’emploi - Compétences bureautiques - Compétence de base internet - Fabrication numérique (Fablab ,imprimante 3D,…) - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,0,1,0,0,,0,0,7,Jeunes,ac45a096-724d-4a82-880f-c3da7cf7a24a,EN-532-7-35650,1,1,1,1,1,1,0,,,16:00:00,18:30:00,,,16:00:00,18:30:00,,,14:00:00,18:30:00,,,16:00:00,18:30:00,,,16:00:00,18:30:00,,,14:00:00,18:30:00,,,,,1,1,1,1,1,1,1
345246.280000071,6793854.49000115,411,PAE,1 place du Général de Gaulle,PACE,35740,https://www.espace-emploi.fr/,0299601455,pae@espace-emploi.fr,3 PC avec internet - 1 imprimante scanner,Structure associative,2,,Gratuit,,1,0,1,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Aide aux démarches administratives dématérialisées,Individuel,,1,0,0,1,,1,0,7,Demandeurs d'emploi - Personnes étrangères,b6faadb5-d2dc-4702-8e2a-683b54eec0a7,EN-534-7-35740,1,1,1,1,1,0,0,08:30:00,12:00:00,,,08:30:00,12:00:00,,,08:30:00,12:00:00,,,08:30:00,12:00:00,,,08:30:00,12:00:00,,,,,,,,,,,0,0,0,0,0,0,0
353209.840500066,6790922.55110116,414,Espace numérique - ESC Maurepas,11 C place du Gros Chêne,RENNES,35000,https://www.espacenumeriqueesc.fr/,0223468510,numerique.esc@ccasrennes.fr,"2 PC portables, 2 PC fixes, une imprimante",Collectivité publique,1,,Gratuit,Bus ligne 5 arrêt gros Chêne,1,0,0,0,0,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,0,0,,0,1,7,,1e8f7535-25a1-4399-b0a3-2ab4e028ea91,EN-959-7-35000,0,1,0,1,0,0,0,,,,,,,14:00:00,17:00:00,,,,,,,14:00:00,17:00:00,,,,,,,,,,,,,0,1,1,1,1,1,1
351646.711400072,6787168.89130117,417,Espace Numérique - ESC Aimé Cesaire,15 rue Louis et René Moine,RENNES,35000,https://www.espacenumeriqueesc.fr/,0223468510,numerique.esc@ccasrennes.fr,"3 ordinateurs, 1 imprimante, 1 scanner, une borne en accès libre",Collectivité publique,1,,Gratuit,Bus ligne 3 arrêt moine,1,0,0,0,0,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,0,0,,0,1,7,,5f745c5b-3074-431d-8086-89f87586fcfc,EN-958-7-35000,1,0,1,0,1,0,0,,,14:00:00,17:00:00,,,,,09:00:00,12:00:00,,,,,,,09:00:00,12:00:00,,,,,,,,,,,0,1,1,1,1,1,1
357628.600000069,6789655.70370116,418,EPN - Ecrivain Public Numérique,5 Rue de l'Hôtel de Ville,CESSON-SEVIGNE,35510,https://www.ville-cesson-sevigne.fr/ecrivain-public-numerique.html,0783380265,epn35510@gmail.com,1 PC portable avec Internet,Structure associative,8,,15 € d'adhésion annuelle,,1,1,1,1,1,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Recherche d’emploi - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,1,0,,0,1,7,Séniors,ae7a470d-0f81-4660-90b4-d15dc2a82c36,EN-925-7-35510,0,0,0,1,0,0,0,,,,,,,,,,,,,09:30:00,11:30:00,,,,,,,,,,,,,,,0,1,1,1,0,1,1
341168.301500071,6794635.30150115,419,Centre socio-culturel la Grange,2 rue de la Prouverie,SAINT-GILLES,35590,https://metropole.rennes.fr/organisme/centre-socio-culturel-la-grange-3956,0299646903,animation@saint-gilles35.fr,5 PC avec Internet - imprimante - Scanner - 2 Webcam,Collectivité publique,1,,Gratuit,,1,0,0,1,1,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,1,0,,0,1,7,Séniors,839f7289-9577-4c8d-ae40-c3aaf8c25eae,EN-931-7-35590,1,0,1,0,1,0,0,,,14:00:00,18:00:00,,,,,,,14:00:00,18:00:00,,,,,,,14:00:00,17:00:00,,,,,,,,,0,1,0,0,0,0,0
352310.110000069,6786566.03000118,422,Carrefour 18,7 rue d'Espagne,RENNES,35200,https://centres-sociaux-rennais.org/centre-social-carrefour-18/,0299513225,c18@assoarcs.com,2 ordinateurs et une imprimante,Structure associative,,,"Adhésion, tarif libre",Métro Henri Fréville,1,1,0,1,1,0,0,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Compétences bureautiques - Compétence de base internet - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,1,0,,1,1,7,Séniors - Personnes étrangères,f898b77a-83b9-4d78-afe6-9ebdc289d536,EN-963-7-35200,1,1,1,1,1,0,0,08:45:00,12:30:00,13:30:00,18:00:00,,,13:30:00,18:00:00,08:45:00,12:30:00,13:30:00,18:00:00,08:45:00,12:30:00,13:30:00,18:00:00,08:45:00,12:30:00,13:30:00,18:30:00,,,,,,,,,0,1,1,1,0,1,1
340051.10350007,6807802.40220111,428,Médiathèque la Passagère,3 rue de Montmuran,LA CHAPELLE-CHAUSSEE,35630,https://www.lesmediatheques-rennesmetropole.fr/taxonomy/term/26,0223472178,lapassagere@lachapellechaussee.com,2PC - imprimante - scanner,Bibliothèque,0,,Gratuit,,1,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre,,,1,0,0,0,,0,1,7,,bd02f4bc-89df-46d9-b69b-4aa777fa0d11,EN-522-7-35630,0,1,1,,1,1,0,,,,,,,16:00:00,17:45:00,09:30:00,12:30:00,15:00:00,17:45:00,,,,,,,16:00:00,17:45:00,09:30:00,12:30:00,,,,,,,0,0,0,0,0,0,0
352791.503200072,6781725.30250119,440,Médiathèque La Source,6 rue de Vern,NOYAL-CHATILLON-SUR-SEICHE,35230,https://mediatheque.ville-noyal-chatillon.fr/,0299052630,mediatheque@ville-noyal-chatillon.fr,"8 PC avec internet, 1 imprimante, 2 scanners",Bibliothèque,0,,impressions en noir et blanc 40 centimes,,1,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre,,,1,0,0,0,,0,0,7,,cef8066e-b1f6-4c94-b797-3de749742164,EN-307-7-35230,0,1,1,0,1,1,0,,,,,,,15:00:00,18:30:00,10:00:00,12:30:00,13:30:00,18:30:00,,,,,,,15:00:00,19:00:00,10:00:00,13:00:00,14:00:00,16:00:00,,,,,0,1,0,0,0,0,1
352801.003600072,6781601.40320119,441,ACCUEIL EMPLOI SUD RENNES,3 rue de la mairie,NOYAL-CHATILLON-SUR-SEICHE,35230,https://www.ville-noyal-chatillon.fr/module-Contenus-viewpub-tid-9-pid-60.html,0299051541,noyal@pae-sud-rennes.fr,1 PC avec Internet - Imprimante,Structure associative,1,,Gratuit,,1,0,1,1,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Compétences bureautiques - Aide aux démarches administratives dématérialisées,Individuel,,0,1,0,0,,0,1,7,Jeunes,c78d2e85-b4b1-47c2-a94b-2f2d521630ed,EN-515-7-35230,,1,,1,,0,0,,,,,08:45:00,12:00:00,,,,,,,08:45:00,12:00:00,,,,,,,,,,,,,,,0,1,0,0,0,0,0
349296.01000007,6778287.1100012,443,Mairie,2 avenue du Chemin Vert,PONT-PEAN,35131,https://www.pontpean.fr/,0299524170,mairie@pontpean.fr,1 PC avec Internet,Collectivité publique,1,,Gratuit,,1,0,0,1,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétences bureautiques - Aide aux démarches administratives dématérialisées,Individuel,,1,0,0,0,,0,1,7,,c95dc33c-16d5-4283-8dd9-9f9996f71a84,EN-513-7-35131,1,1,1,1,1,1,0,,,14:00:00,17:30:00,,,14:00:00,17:30:00,10:00:00,12:00:00,14:00:00,17:30:00,,,14:00:00,17:30:00,10:00:00,12:00:00,14:00:00,17:30:00,09:00:00,12:00:00,,,,,,,1,1,0,0,0,0,0
352005.901600072,6794006.90090115,445,Espace France Services,17 rue de l'église,SAINT-GREGOIRE,35760,https://www.saint-gregoire.fr/france-service/,0299231923,accueilunique@saint-gregoire.fr,1 PC sans internet,Collectivité publique,1,,Gratuit,,1,0,1,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Aide aux démarches administratives dématérialisées,Individuel,,0,0,0,0,,0,1,7,,0daaafd0-2766-460c-a8cf-f47f60869e1f,EN-535-7-35760,1,1,1,1,1,0,0,09:00:00,12:30:00,13:30:00,17:30:00,09:00:00,12:30:00,13:30:00,17:30:00,09:00:00,12:30:00,13:30:00,17:30:00,09:00:00,12:30:00,13:30:00,17:30:00,09:00:00,12:30:00,13:30:00,17:30:00,,,,,,,,,0,1,0,0,0,0,0
349191.102200072,6786055.90320118,446,PAE,1 rue François Mitterrand,SAINT-JACQUES-DE-LA-LANDE,35136,https://www.st-jacques.fr/economie-emploi/point-accueil-emploi/,0299297680,pae@st-jacques.fr,2 ordinateurs avec internet - 1 photocopieur,Collectivité publique,1,,Gratuit,,1,0,1,1,1,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées,Individuel,,1,0,0,0,,0,1,7,,10b0185c-d442-4c91-ac05-91879c202243,EN-511-7-35136,1,1,1,1,1,,,08:30:00,12:00:00,,,08:30:00,12:00:00,,,08:30:00,12:00:00,,,08:30:00,12:00:00,,,08:30:00,12:00:00,,,,,,,,,,,0,,,,,,
